t,x,y
1.358333333E0,1.789677333E-1,-2.948144825E-1
1.362500000E0,1.791029080E-1,-2.946925678E-1
1.366666667E0,1.796260555E-1,-2.941389723E-1
1.370833333E0,1.797289016E-1,-2.941245690E-1
1.375000000E0,1.799183778E-1,-2.941093606E-1
1.379166667E0,1.801045540E-1,-2.937782899E-1
1.383333333E0,1.802759965E-1,-2.936394307E-1
1.387500000E0,1.803597501E-1,-2.937599131E-1
1.391666667E0,1.804435984E-1,-2.937424610E-1
1.395833333E0,1.806048951E-1,-2.934941054E-1
1.400000000E0,1.806873039E-1,-2.934595114E-1
1.404166667E0,1.807061348E-1,-2.934272549E-1
1.408333333E0,1.807237644E-1,-2.934304834E-1
1.412500000E0,1.807475283E-1,-2.934650722E-1
1.416666667E0,1.806790219E-1,-2.934312702E-1
1.420833333E0,1.806867713E-1,-2.934238847E-1
1.425000000E0,1.806442228E-1,-2.935708555E-1
1.429166667E0,1.804558798E-1,-2.936485320E-1
1.433333333E0,1.803871806E-1,-2.935358803E-1
1.437500000E0,1.802722720E-1,-2.936746586E-1
1.441666667E0,1.800573187E-1,-2.940468388E-1
1.445833333E0,1.799095195E-1,-2.940359177E-1
1.450000000E0,1.797354733E-1,-2.941360304E-1
1.454166667E0,1.794532097E-1,-2.944547546E-1
1.458333333E0,1.792902039E-1,-2.944157366E-1
1.462500000E0,1.790822436E-1,-2.945053073E-1
1.466666667E0,1.787262652E-1,-2.949005096E-1
1.470833333E0,1.783605933E-1,-2.950478278E-1
1.475000000E0,1.781157650E-1,-2.950559325E-1
1.479166667E0,1.777540816E-1,-2.956209505E-1
1.483333333E0,1.773380164E-1,-2.958269358E-1
1.487500000E0,1.770167934E-1,-2.957395363E-1
1.491666667E0,1.766909438E-1,-2.961575028E-1
1.495833333E0,1.762789086E-1,-2.965903662E-1
1.500000000E0,1.759329915E-1,-2.964426462E-1
1.504166667E0,1.755553096E-1,-2.967550843E-1
1.508333333E0,1.749687547E-1,-2.975229182E-1
1.512500000E0,1.746236456E-1,-2.974448753E-1
