t,x,y
1.962500000E0,9.270851406E-2,-1.520616677E-1
1.966666667E0,9.301049360E-2,-1.516741441E-1
1.970833333E0,9.268674922E-2,-1.516971567E-1
1.975000000E0,9.239099761E-2,-1.521593914E-1
1.979166667E0,9.273464585E-2,-1.519398584E-1
1.983333333E0,9.262355660E-2,-1.517789521E-1
1.987500000E0,9.213799247E-2,-1.523184798E-1
1.991666667E0,9.241126515E-2,-1.522030972E-1
1.995833333E0,9.240041988E-2,-1.519574854E-1
2.000000000E0,9.188301812E-2,-1.523989732E-1
2.004166667E0,9.202879905E-2,-1.523915571E-1
2.008333333E0,9.207056127E-2,-1.521786076E-1
2.012500000E0,9.162334637E-2,-1.523739318E-1
2.016666667E0,9.171973278E-2,-1.526289989E-1
2.020833333E0,9.190653870E-2,-1.523814705E-1
2.025000000E0,9.165165284E-2,-1.524523719E-1
2.029166667E0,9.131596940E-2,-1.528829998E-1
2.033333333E0,9.135869191E-2,-1.529057200E-1
2.037500000E0,9.125061100E-2,-1.528644121E-1
2.041666667E0,9.092337496E-2,-1.530500406E-1
2.045833333E0,9.106327718E-2,-1.530423496E-1
2.050000000E0,9.091267004E-2,-1.530110193E-1
2.054166667E0,9.062781986E-2,-1.530858453E-1
2.058333333E0,9.064242905E-2,-1.532572246E-1
2.062500000E0,9.058166127E-2,-1.533180377E-1
2.066666667E0,9.027577168E-2,-1.533816484E-1
2.070833333E0,9.032408957E-2,-1.534539767E-1
2.075000000E0,9.020807083E-2,-1.535771556E-1
2.079166667E0,8.997130265E-2,-1.537021805E-1
2.083333333E0,8.996951834E-2,-1.536987792E-1
2.087500000E0,8.992684418E-2,-1.536905829E-1
2.091666667E0,8.957371962E-2,-1.539925358E-1
2.095833333E0,8.956792381E-2,-1.540057971E-1
2.100000000E0,8.964746300E-2,-1.539680685E-1
2.104166667E0,8.927190195E-2,-1.541177181E-1
2.108333333E0,8.921753263E-2,-1.542214206E-1
2.112500000E0,8.923868322E-2,-1.542881203E-1
